Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
TRCA,Twin Ridge Capital Acquisition Corp. Class A Ordinary Shares,,2021,NYSE,TRCA
TREB,Trebia Acquisition Corp. Class A Ordinary Shares,United States,2020,NYSE,TREB
TREC,Trecora Resources Common Stock,United States,,NYSE,TREC
TREX,Trex Company Inc. Common Stock,United States,,NYSE,TREX
TRGP,Targa Resources Inc. Common Stock,United States,2010,NYSE,TRGP
TRI,Thomson Reuters Corp Ordinary Shares,United States,,NYSE,TRI
TRN,Trinity Industries Inc. Common Stock,United States,,NYSE,TRN
TRNO,Terreno Realty Corporation Common Stock,United States,2010,NYSE,TRNO
TROX,Tronox Holdings plc Ordinary Shares (UK),United States,,NYSE,TROX
TRP,TC Energy Corporation Common Stock,Canada,,NYSE,TRP
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,Canada,,NYSE,TRQ
TRTN,Triton International Limited Common Shares,,2016,NYSE,TRTN
TRTN^A,Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares,,,NYSE,TRTN.A
TRTN^B,Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares,,,NYSE,TRTN.B
TRTN^C,Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares,,,NYSE,TRTN.C
TRTN^D,Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares,,,NYSE,TRTN.D
TRTX,TPG RE Finance Trust Inc. Common Stock,United States,2017,NYSE,TRTX
TRTX^C,TPG RE Finance Trust Inc. 6.25% Series C Cumulative Redeemable Preferred Stock $0.001 par value per share,United States,,NYSE,TRTX.C
TRU,TransUnion Common Stock,United States,2015,NYSE,TRU
TRV,The Travelers Companies Inc. Common Stock,United States,,NYSE,TRV
TS,Tenaris S.A. American Depositary Shares,Luxembourg,,NYSE,TS
TSE,Trinseo S.A. Ordinary Shares,,2014,NYSE,TSE
TSI,TCW Strategic Income Fund Inc. Common Stock,United States,,NYSE,TSI
TSLX,Sixth Street Specialty Lending Inc. Common Stock,,2014,NYSE,TSLX
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Taiwan,1997,NYSE,TSM
TSN,Tyson Foods Inc. Common Stock,United States,,NYSE,TSN
TSPQ,TCW Special Purpose Acquisition Corp. Class A Common Stock,,2021,NYSE,TSPQ
TSQ,Townsquare Media Inc. Class A Common Stock,United States,2014,NYSE,TSQ
TT,Trane Technologies plc,Ireland,,NYSE,TT
TTC,Toro Company (The) Common Stock,United States,,NYSE,TTC
TTE,TotalEnergies SE,France,,NYSE,TTE
TTI,Tetra Technologies Inc. Common Stock,United States,,NYSE,TTI
TTM,Tata Motors Ltd Tata Motors Limited,India,,NYSE,TTM
TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock,United States,2011,NYSE,TTP
TU,Telus Corporation Ordinary Shares,Canada,,NYSE,TU
TUFN,Tufin Software Technologies Ltd. Ordinary Shares,,2019,NYSE,TUFN
TUP,Tupperware Brands Corporation Common Stock,United States,,NYSE,TUP
TUYA,Tuya Inc. American Depositary Shares each representing one Class A Ordinary Share,,2021,NYSE,TUYA
TV,Grupo Televisa S.A. Common Stock,Mexico,1993,NYSE,TV
TVC,Tennessee Valley Authority Common Stock,United States,,NYSE,TVC
TVE,Tennessee Valley Authority,United States,,NYSE,TVE
TWI,Titan International Inc. (DE) Common Stock,United States,,NYSE,TWI
TWLO,Twilio Inc. Class A Common Stock,United States,2016,NYSE,TWLO
TWN,Taiwan Fund Inc. (The) Common Stock,United States,1986,NYSE,TWN
TWND,Tailwind Acquisition Corp. Class A Common Stock,,2020,NYSE,TWND
TWNI,Tailwind International Acquisition Corp. Class A Ordinary Shares,,2021,NYSE,TWNI
TWNT,Tailwind Two Acquisition Corp. Class A Ordinary Shares,,2021,NYSE,TWNT
TWO,Two Harbors Investment Corp,United States,,NYSE,TWO
TWO^A,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),United States,,NYSE,TWO.A
TWO^B,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NYSE,TWO.B
TWO^C,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,NYSE,TWO.C
TWOA,two Class A Ordinary Shares,,2021,NYSE,TWOA
TWTR,Twitter Inc. Common Stock,,2013,NYSE,TWTR
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),Luxembourg,,NYSE,TX
TXT,Textron Inc. Common Stock,United States,,NYSE,TXT
TY,Tri Continental Corporation Common Stock,United States,,NYSE,TY
TY^,Tri Continental Corporation Preferred Stock,United States,,NYSE,TY.
TYG,Tortoise Energy Infrastructure Corporation Common Stock,United States,2004,NYSE,TYG
TYL,Tyler Technologies Inc. Common Stock,United States,,NYSE,TYL
U,Unity Software Inc. Common Stock,United States,2020,NYSE,U
UA,Under Armour Inc. Class C Common Stock,United States,2016,NYSE,UA
UAA,Under Armour Inc. Class A Common Stock,United States,,NYSE,UAA
UAN,CVR Partners LP Common Units representing Limited Partner Interests,United States,2011,NYSE,UAN
UBA,Urstadt Biddle Properties Inc. Common Stock,United States,,NYSE,UBA
UBER,Uber Technologies Inc. Common Stock,,2019,NYSE,UBER
UBP,Urstadt Biddle Properties Inc. Common Stock,United States,,NYSE,UBP
UBP^H,Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock,United States,,NYSE,UBP.H
UBP^K,Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock,United States,,NYSE,UBP.K
UBS,UBS Group AG Registered Ordinary Shares,Switzerland,2014,NYSE,UBS
UDR,UDR Inc. Common Stock,United States,,NYSE,UDR
UE,Urban Edge Properties Common Shares of Beneficial Interest,United States,2015,NYSE,UE
UFI,Unifi Inc. New Common Stock,United States,,NYSE,UFI
UFS,Domtar Corporation (NEW) Common Stock,Canada,,NYSE,UFS
UGI,UGI Corporation Common Stock,United States,,NYSE,UGI
UGIC,UGI Corporation Corporate Units,United States,2021,NYSE,UGIC
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),Brazil,,NYSE,UGP
UHS,Universal Health Services Inc. Common Stock,United States,,NYSE,UHS
UHT,Universal Health Realty Income Trust Common Stock,United States,,NYSE,UHT
UI,Ubiquiti Inc. Common Stock,United States,,NYSE,UI
UIS,Unisys Corporation New Common Stock,United States,,NYSE,UIS
UL,Unilever PLC Common Stock,United Kingdom,,NYSE,UL
UMC,United Microelectronics Corporation (NEW) Common Stock,Taiwan,,NYSE,UMC
UMH,UMH Properties Inc. Common Stock,United States,,NYSE,UMH
UMH^C,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock  Liquidation Preference $25 per share,United States,,NYSE,UMH.C
UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,United States,,NYSE,UMH.D
UNF,Unifirst Corporation Common Stock,United States,,NYSE,UNF
UNFI,United Natural Foods Inc. Common Stock,United States,2019,NYSE,UNFI
UNH,UnitedHealth Group Incorporated Common Stock (DE),United States,,NYSE,UNH
UNM,Unum Group Common Stock,United States,,NYSE,UNM
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,United States,2018,NYSE,UNMA
UNP,Union Pacific Corporation Common Stock,United States,,NYSE,UNP
UNVR,Univar Solutions Inc. Common Stock,United States,2015,NYSE,UNVR
UP,Wheels Up Experience Inc. Class A Common Stock,Singapore,2020,NYSE,UP
UPH,UpHealth Inc. Common Stock,,2019,NYSE,UPH
UPS,United Parcel Service Inc. Common Stock,United States,1999,NYSE,UPS
URI,United Rentals Inc. Common Stock,United States,1997,NYSE,URI
USA,Liberty All-Star Equity Fund Common Stock,United States,1986,NYSE,USA
USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,United States,2013,NYSE,USAC
USB,U.S. Bancorp Common Stock,United States,,NYSE,USB
USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock,United States,,NYSE,USB.A
USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,United States,,NYSE,USB.H
USB^M,U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F,United States,,NYSE,USB.M
USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,USB.P
USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,USB.Q
USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,USB.R
USDP,USD Partners LP Common Units representing limited partner interest,United States,2014,NYSE,USDP
USFD,US Foods Holding Corp. Common Stock,United States,2016,NYSE,USFD
USM,United States Cellular Corporation Common Stock,United States,1988,NYSE,USM
USNA,USANA Health Sciences Inc. Common Stock,United States,,NYSE,USNA
USPH,U.S. Physical Therapy Inc. Common Stock,United States,1992,NYSE,USPH
USX,U.S. Xpress Enterprises Inc. Class A Common Stock,United States,2018,NYSE,USX
UTF,Cohen & Steers Infrastructure Fund Inc Common Stock,United States,2004,NYSE,UTF
UTI,Universal Technical Institute Inc Common Stock,United States,2003,NYSE,UTI
UTL,UNITIL Corporation Common Stock,United States,,NYSE,UTL
UTZ,Utz Brands Inc Class A Common Stock ,United States,2018,NYSE,UTZ
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,United States,,NYSE,UVE
UVV,Universal Corporation Common Stock,United States,,NYSE,UVV
UWMC,UWM Holdings Corporation Class A Common Stock,United States,,NYSE,UWMC
UZA,United States Cellular Corporation 6.95% Senior Notes due 2060,United States,,NYSE,UZA
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,United States,2020,NYSE,UZD
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,United States,2020,NYSE,UZE
UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,United States,2021,NYSE,UZF
V,Visa Inc.,United States,,NYSE,V
VAC,Marriott Vacations Worldwide Corporation Common Stock,United States,,NYSE,VAC
VAL,Valaris Limited Common Shares,,2021,NYSE,VAL
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,Brazil,,NYSE,VALE
VAPO,Vapotherm Inc. Common Stock,United States,2018,NYSE,VAPO
VBF,Invesco Bond Fund Common Stock,United States,,NYSE,VBF
VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest,,2019,NYSE,VCIF
VCRA,Vocera Communications Inc. Common Stock,United States,2012,NYSE,VCRA
VCV,Invesco California Value Municipal Income Trust Common Stock,United States,,NYSE,VCV
VEC,Vectrus Inc. Common Stock,United States,2014,NYSE,VEC
VEDL,Vedanta Limited  American Depositary Shares (Each representing four equity shares),,2013,NYSE,VEDL
VEEV,Veeva Systems Inc. Class A Common Stock,,2013,NYSE,VEEV
VEI,Vine Energy Inc. Class A Common Stock,,2021,NYSE,VEI
VEL,Velocity Financial Inc. Common Stock,,2020,NYSE,VEL
VER,VEREIT Inc. Common Stock,United States,,NYSE,VER
VER^F,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,United States,,NYSE,VER.F
VET,Vermilion Energy Inc. Common (Canada),Canada,,NYSE,VET
VFC,V.F. Corporation Common Stock,United States,,NYSE,VFC
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,United States,2012,NYSE,VGI
VGII,Virgin Group Acquisition Corp. II Class A Ordinary Shares,,2021,NYSE,VGII
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),United States,,NYSE,VGM
VGR,Vector Group Ltd. Common Stock,United States,,NYSE,VGR
VHC,VirnetX Holding Corp Common Stock,United States,,NYSE,VHC
VHI,Valhi Inc. Common Stock,United States,,NYSE,VHI
VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share,,2020,NYSE,VIAO
VICI,VICI Properties Inc. Common Stock,,2018,NYSE,VICI
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,China,2012,NYSE,VIPS
VIST,Vista Oil & Gas S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,,2019,NYSE,VIST
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),Brazil,2020,NYSE,VIV
VKQ,Invesco Municipal Trust Common Stock,United States,,NYSE,VKQ
VLO,Valero Energy Corporation Common Stock,United States,,NYSE,VLO
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,,2013,NYSE,VLRS
VLT,Invesco High Income Trust II,United States,1989,NYSE,VLT
VMC,Vulcan Materials Company (Holding Company) Common Stock,United States,,NYSE,VMC
VMI,Valmont Industries Inc. Common Stock,United States,,NYSE,VMI
VMO,Invesco Municipal Opportunity Trust Common Stock,United States,,NYSE,VMO
VMW,Vmware Inc. Common stock Class A,United States,2007,NYSE,VMW
VNCE,Vince Holding Corp. Common Stock,,2013,NYSE,VNCE
VNE,Veoneer Inc. Common Stock ,,2018,NYSE,VNE
VNO,Vornado Realty Trust Common Stock,United States,,NYSE,VNO
VNO^K,Vornado Realty Trust Pfd S K,United States,,NYSE,VNO.K
VNO^L,Vornado Realty Trust Pfd Ser L %,United States,,NYSE,VNO.L
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,United States,,NYSE,VNO.M
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,United States,,NYSE,VNO.N
VNT,Vontier Corporation Common Stock ,,2020,NYSE,VNT
VNTR,Venator Materials PLC Ordinary Shares,,2017,NYSE,VNTR
VOC,VOC Energy Trust Units of Beneficial Interest,United States,2011,NYSE,VOC
VOYA,Voya Financial Inc. Common Stock,United States,2013,NYSE,VOYA
VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,United States,,NYSE,VOYA.B
VPCC,VPC Impact Acquisition Holdings III Inc. Class A Common Stock,,2021,NYSE,VPCC
VPG,Vishay Precision Group Inc. Common Stock,United States,,NYSE,VPG
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),United States,,NYSE,VPV
VRS,Verso Corporation Common Stock,United States,2016,NYSE,VRS
VRT,Vertiv Holdings LLC Class A Common Stock,United States,2018,NYSE,VRT
VRTV,Veritiv Corporation Common Stock,,2014,NYSE,VRTV
VSH,Vishay Intertechnology Inc. Common Stock,United States,,NYSE,VSH
VST,Vistra Corp. Common Stock,,,NYSE,VST
VSTO,Vista Outdoor Inc. Common Stock,United States,2015,NYSE,VSTO
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest,,2007,NYSE,VTA
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,United States,,NYSE,VTN
VTOL,Bristow Group Inc. Common Stock,United States,,NYSE,VTOL
VTR,Ventas Inc. Common Stock,United States,,NYSE,VTR
VVI,Viad Corp Common Stock,United States,,NYSE,VVI
VVNT,Vivint Smart Home Inc. ,,2017,NYSE,VVNT
VVR,Invesco Senior Income Trust Common Stock (DE),United States,1998,NYSE,VVR
VVV,Valvoline Inc. Common Stock,United States,2016,NYSE,VVV
VYGG,Vy Global Growth Class A Ordinary Shares,Cayman Islands,2020,NYSE,VYGG
VZIO,VIZIO Holding Corp. Class A Common Stock,,2021,NYSE,VZIO
W,Wayfair Inc. Class A Common Stock,United States,2014,NYSE,W
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,United States,,NYSE,WAB
WAL,Western Alliance Bancorporation Common Stock (DE),United States,2005,NYSE,WAL
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,United States,2016,NYSE,WALA
WARR,Warrior Technologies Acquisition Company Class A Common Stock,,2021,NYSE,WARR
WAT,Waters Corporation Common Stock,United States,1995,NYSE,WAT
WBK,Westpac Banking Corporation Common Stock,Australia,,NYSE,WBK
WBS,Webster Financial Corporation Common Stock,United States,,NYSE,WBS
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,WBS.F
WBT,Welbilt Inc. Common Stock,,2016,NYSE,WBT
WCC,WESCO International Inc. Common Stock,United States,1999,NYSE,WCC
WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,United States,,NYSE,WCC.A
WCN,Waste Connections Inc. Common Shares,Canada,,NYSE,WCN
WD,Walker & Dunlop Inc Common Stock,United States,2010,NYSE,WD
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),,2021,NYSE,WDH
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,,2021,NYSE,WDI
WEA,Western Asset Bond Fund Share of Beneficial Interest,United States,2002,NYSE,WEA
WEC,WEC Energy Group Inc. Common Stock,United States,,NYSE,WEC
WEI,Weidai Ltd. American depositary shares each  representing one (1) Class A ordinary share,Cayman Islands,2018,NYSE,WEI
WELL,Welltower Inc. Common Stock,United States,,NYSE,WELL
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,United States,2012,NYSE,WES
WEX,WEX Inc. common stock,United States,,NYSE,WEX
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),South Korea,,NYSE,WF
WFC,Wells Fargo & Company Common Stock,United States,,NYSE,WFC
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,United States,,NYSE,WFC.A
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,United States,,NYSE,WFC.C
WFC^L,Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,United States,,NYSE,WFC.L
WFC^O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O,United States,,NYSE,WFC.O
WFC^Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating,United States,,NYSE,WFC.Q
WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),United States,,NYSE,WFC.R
WFC^X,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series X,United States,,NYSE,WFC.X
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,United States,,NYSE,WFC.Y
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,United States,,NYSE,WFC.Z
WFG,West Fraser Timber Co. Ltd Common stock,,2021,NYSE,WFG
WGO,Winnebago Industries Inc. Common Stock,United States,,NYSE,WGO
WH,Wyndham Hotels & Resorts Inc. Common Stock ,,2018,NYSE,WH
