Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
ARTA,Artisan Acquisition Corp. Class A Ordinary Shares ,Cayman Islands,2021,NASDAQ,ARTA
ARTAU,Artisan Acquisition Corp. Units,Cayman Islands,2021,NASDAQ,ARTAU
ARTAW,Artisan Acquisition Corp. Warrants,Cayman Islands,2021,NASDAQ,ARTAW
ARTL,Artelo Biosciences Inc. Common Stock,United States,,NASDAQ,ARTL
ARTLW,Artelo Biosciences Inc. Warrant,United States,,NASDAQ,ARTLW
ARTNA,Artesian Resources Corporation Class A Common Stock,United States,,NASDAQ,ARTNA
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,United States,,NASDAQ,ARTW
ARVL,Arrival Ordinary Shares,Luxembourg,,NASDAQ,ARVL
ARVN,Arvinas Inc. Common Stock,United States,2018,NASDAQ,ARVN
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,United States,,NASDAQ,ARWR
ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares,United States,2021,NASDAQ,ARYD
ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares,United States,2021,NASDAQ,ARYE
ASAX,Astrea Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,ASAX
ASAXU,Astrea Acquisition Corp. Unit,United States,2021,NASDAQ,ASAXU
ASAXW,Astrea Acquisition Corp. Warrant,United States,2021,NASDAQ,ASAXW
ASLE,AerSale Corporation Common Stock,United States,2019,NASDAQ,ASLE
ASLEW,AerSale Corporation Warrants,United States,2019,NASDAQ,ASLEW
ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,Singapore,2018,NASDAQ,ASLN
ASMB,Assembly Biosciences Inc. Common Stock,United States,,NASDAQ,ASMB
ASML,ASML Holding N.V. New York Registry Shares,Netherlands,1995,NASDAQ,ASML
ASND,Ascendis Pharma A/S American Depositary Shares,Denmark,2015,NASDAQ,ASND
ASO,Academy Sports and Outdoors Inc. Common Stock,United States,2020,NASDAQ,ASO
ASPC,Alpha Capital Acquisition Company One Class A Ordinary Share,United States,2021,NASDAQ,ASPC
ASPCU,Alpha Capital Acquisition Company Unit,United States,2021,NASDAQ,ASPCU
ASPCW,Alpha Capital Acquisition Company Warrant,United States,2021,NASDAQ,ASPCW
ASPS,Altisource Portfolio Solutions S.A. Common Stock,Luxembourg,,NASDAQ,ASPS
ASPU,Aspen Group Inc. Common Stock,United States,,NASDAQ,ASPU
ASRT,Assertio Holdings Inc. Common Stock,United States,,NASDAQ,ASRT
ASRV,AmeriServ Financial Inc. Common Stock,United States,,NASDAQ,ASRV
ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities Series A,United States,,NASDAQ,ASRVP
ASTC,Astrotech Corporation (DE) Common Stock,United States,,NASDAQ,ASTC
ASTE,Astec Industries Inc. Common Stock,United States,1986,NASDAQ,ASTE
ASTR,Astra Space Inc. Class A Common Stock ,United States,2020,NASDAQ,ASTR
ASTRW,Astra Space Inc. Warrant,United States,2020,NASDAQ,ASTRW
ASTS,AST SpaceMobile Inc. Class A Common Stock,United States,2019,NASDAQ,ASTS
ASTSW,AST SpaceMobile Inc. Warrant,United States,2019,NASDAQ,ASTSW
ASUR,Asure Software Inc Common Stock,United States,,NASDAQ,ASUR
ASYS,Amtech Systems Inc. Common Stock,United States,,NASDAQ,ASYS
ATAI,ATAI Life Sciences N.V. Common Shares,Germany,2008,NASDAQ,ATAI
ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests,United States,,NASDAQ,ATAX
ATCOL,Atlas Corp. 7.125% Notes due 2027,United Kingdom,,NASDAQ,ATCOL
ATCX,Atlas Technical Consultants Inc. Class A Common Stock,United States,2019,NASDAQ,ATCX
ATEC,Alphatec Holdings Inc. Common Stock,United States,2006,NASDAQ,ATEC
ATER,Aterian Inc. Common Stock,United States,2019,NASDAQ,ATER
ATEX,Anterix Inc. Common Stock,United States,2015,NASDAQ,ATEX
ATHA,Athira Pharma Inc. Common Stock,United States,2020,NASDAQ,ATHA
ATHE,Alterity Therapeutics Limited American Depositary Shares,Australia,,NASDAQ,ATHE
ATHX,Athersys Inc. Common Stock,United States,,NASDAQ,ATHX
ATIF,ATIF Holdings Limited Ordinary Shares,China,2019,NASDAQ,ATIF
ATLC,Atlanticus Holdings Corporation Common Stock,United States,1995,NASDAQ,ATLC
ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,United States,,NASDAQ,ATLCP
ATLO,Ames National Corporation Common Stock,United States,,NASDAQ,ATLO
ATNF,180 Life Sciences Corp. Common Stock,United States,2017,NASDAQ,ATNF
ATNFW,180 Life Sciences Corp. Warrant,United States,2017,NASDAQ,ATNFW
ATNI,ATN International Inc. Common Stock,United States,,NASDAQ,ATNI
ATNX,Athenex Inc. Common Stock,United States,2017,NASDAQ,ATNX
ATOM,Atomera Incorporated Common Stock,United States,2016,NASDAQ,ATOM
ATOS,Atossa Therapeutics Inc. Common Stock,United States,2012,NASDAQ,ATOS
ATRA,Atara Biotherapeutics Inc. Common Stock,United States,2014,NASDAQ,ATRA
ATRC,AtriCure Inc. Common Stock,United States,2005,NASDAQ,ATRC
ATRI,Atrion Corporation Common Stock,United States,,NASDAQ,ATRI
ATRO,Astronics Corporation Common Stock,United States,,NASDAQ,ATRO
ATRS,Antares Pharma Inc. Common Stock,United States,,NASDAQ,ATRS
ATSG,Air Transport Services Group Inc,United States,,NASDAQ,ATSG
ATSPT,Archimedes Tech SPAC Partners Co. Subunit,United States,2021,NASDAQ,ATSPT
ATSPU,Archimedes Tech SPAC Partners Co. Unit,United States,2021,NASDAQ,ATSPU
ATSPW,Archimedes Tech SPAC Partners Co. Warrant,United States,2021,NASDAQ,ATSPW
ATVC,Tribe Capital Growth Corp I Class A common stock,United States,2021,NASDAQ,ATVC
ATVCU,Tribe Capital Growth Corp I Units,United States,2021,NASDAQ,ATVCU
ATVCW,Tribe Capital Growth Corp I Warrant,United States,2021,NASDAQ,ATVCW
ATVI,Activision Blizzard Inc. Common Stock,United States,,NASDAQ,ATVI
ATXI,Avenue Therapeutics Inc. Common Stock,United States,2017,NASDAQ,ATXI
ATY,AcuityAds Holdings Inc. Common Shares,Canada,,NASDAQ,ATY
AUB,Atlantic Union Bankshares Corporation Common Stock,United States,,NASDAQ,AUB
AUBAP,Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A,United States,,NASDAQ,AUBAP
AUBN,Auburn National Bancorporation Inc. Common Stock,United States,,NASDAQ,AUBN
AUDC,AudioCodes Ltd. Common Stock,Israel,1999,NASDAQ,AUDC
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,Canada,,NASDAQ,AUPH
AURC,Aurora Acquisition Corp. Class A Ordinary Shares,United Kingdom,2021,NASDAQ,AURC
AURCU,Aurora Acquisition Corp. Unit,United Kingdom,2021,NASDAQ,AURCU
AURCW,Aurora Acquisition Corp. Warrant,United Kingdom,2021,NASDAQ,AURCW
AUTL,Autolus Therapeutics plc American Depositary Share,United Kingdom,2018,NASDAQ,AUTL
AUTO,AutoWeb Inc. Common Stock,United States,,NASDAQ,AUTO
AUUD,Auddia Inc. Common Stock,United States,2021,NASDAQ,AUUD
AUUDW,Auddia Inc. Warrants,United States,2021,NASDAQ,AUUDW
AUVI,Applied UV Inc. Common Stock,United States,2020,NASDAQ,AUVI
AUVIP,Applied UV Inc. 10.5% Series A Cumulative Perpetual Preferred Stock $0.0001 par value per share,United States,,NASDAQ,AUVIP
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,United States,2021,NASDAQ,AVAH
AVAV,AeroVironment Inc. Common Stock,United States,2007,NASDAQ,AVAV
AVCO,Avalon GloboCare Corp. Common Stock,United States,,NASDAQ,AVCO
AVCT,American Virtual Cloud Technologies Inc. Common Stock ,United States,2017,NASDAQ,AVCT
AVCTW,American Virtual Cloud Technologies Inc. Warrant expiring 4/7/2025,United States,2017,NASDAQ,AVCTW
AVDL,Avadel Pharmaceuticals plc American Depositary Shares,France,,NASDAQ,AVDL
AVEO,AVEO Pharmaceuticals Inc. Common Stock,United States,2010,NASDAQ,AVEO
AVGO,Broadcom Inc. Common Stock,United States,2009,NASDAQ,AVGO
AVGOP,Broadcom Inc. 8.00% Mandatory Convertible Preferred Stock Series A,United States,,NASDAQ,AVGOP
AVGR,Avinger Inc. Common Stock,United States,2015,NASDAQ,AVGR
AVID,Avid Technology Inc. Common Stock,United States,1993,NASDAQ,AVID
AVIR,Atea Pharmaceuticals Inc. Common Stock,United States,2020,NASDAQ,AVIR
AVNW,Aviat Networks Inc. Common Stock,United States,,NASDAQ,AVNW
AVO,Mission Produce Inc. Common Stock,United States,2020,NASDAQ,AVO
AVPT,AvePoint Inc. Class A Common Stock,United States,2019,NASDAQ,AVPT
AVPTW,AvePoint Inc. Warrant,United States,2019,NASDAQ,AVPTW
AVRO,AVROBIO Inc. Common Stock,United States,2018,NASDAQ,AVRO
AVT,Avnet Inc. Common Stock,United States,,NASDAQ,AVT
AVTE,Aerovate Therapeutics Inc. Common Stock,United States,2021,NASDAQ,AVTE
AVXL,Anavex Life Sciences Corp. Common Stock,United States,,NASDAQ,AVXL
AWH,Aspira Women's Health Inc. Common Stock,United States,,NASDAQ,AWH
AWRE,Aware Inc. Common Stock,United States,1996,NASDAQ,AWRE
AXAS,Abraxas Petroleum Corporation Common Stock,United States,,NASDAQ,AXAS
AXDX,Accelerate Diagnostics Inc. Common Stock,United States,,NASDAQ,AXDX
AXGN,Axogen Inc. Common Stock,United States,,NASDAQ,AXGN
AXLA,Axcella Health Inc. Common Stock,United States,2019,NASDAQ,AXLA
AXNX,Axonics Inc. Common Stock,United States,2018,NASDAQ,AXNX
AXON,Axon Enterprise Inc. Common Stock,United States,,NASDAQ,AXON
AXSM,Axsome Therapeutics Inc. Common Stock,United States,2015,NASDAQ,AXSM
AXTI,AXT Inc Common Stock,United States,1998,NASDAQ,AXTI
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,United Kingdom,2014,NASDAQ,AY
AYLA,Ayala Pharmaceuticals Inc. Common Stock,Israel,2020,NASDAQ,AYLA
AYRO,AYRO Inc. Common Stock,United States,,NASDAQ,AYRO
AYTU,Aytu BioPharma Inc.  Common Stock,United States,,NASDAQ,AYTU
AZN,AstraZeneca PLC American Depositary Shares,United Kingdom,,NASDAQ,AZN
AZPN,Aspen Technology Inc. Common Stock,United States,1994,NASDAQ,AZPN
AZRX,AzurRx BioPharma Inc. Common Stock,United States,2016,NASDAQ,AZRX
AZYO,Aziyo Biologics Inc. Class A Common Stock,United States,2020,NASDAQ,AZYO
BAND,Bandwidth Inc. Class A Common Stock,United States,2017,NASDAQ,BAND
BANF,BancFirst Corporation Common Stock,United States,1993,NASDAQ,BANF
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,United States,,NASDAQ,BANFP
BANR,Banner Corporation Common Stock,United States,,NASDAQ,BANR
BANX,StoneCastle Financial Corp Common Stock,United States,,NASDAQ,BANX
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,China,2021,NASDAQ,BAOS
BATRA,Liberty Media Corporation Series A Liberty Braves Common Stock,United States,,NASDAQ,BATRA
BATRK,Liberty Media Corporation Series C Liberty Braves Common Stock,United States,,NASDAQ,BATRK
BBBY,Bed Bath & Beyond Inc. Common Stock,United States,1992,NASDAQ,BBBY
BBCP,Concrete Pumping Holdings Inc. Common Stock,United States,2017,NASDAQ,BBCP
BBGI,Beasley Broadcast Group Inc. Class A Common Stock,United States,2000,NASDAQ,BBGI
BBI,Brickell Biotech Inc. Common Stock,United States,,NASDAQ,BBI
BBIG,Vinco Ventures Inc. Common Stock,United States,2018,NASDAQ,BBIG
BBIO,BridgeBio Pharma Inc. Common Stock,United States,2019,NASDAQ,BBIO
BBQ,BBQ Holdings Inc. Common Stock,United States,,NASDAQ,BBQ
BBSI,Barrett Business Services Inc. Common Stock,United States,1993,NASDAQ,BBSI
BCAB,BioAtla Inc. Common Stock,United States,2020,NASDAQ,BCAB
BCAC,Brookline Capital Acquisition Corp. Common Stock,United States,2021,NASDAQ,BCAC
BCACU,Brookline Capital Acquisition Corp. Units,United States,2021,NASDAQ,BCACU
BCACW,Brookline Capital Acquisition Corp. Warrant,United States,2021,NASDAQ,BCACW
BCBP,BCB Bancorp Inc. (NJ) Common Stock,United States,2005,NASDAQ,BCBP
BCDA,BioCardia Inc. Common Stock,United States,,NASDAQ,BCDA
BCDAW,BioCardia Inc. Warrant,United States,,NASDAQ,BCDAW
BCEL,Atreca Inc. Class A Common Stock,United States,2019,NASDAQ,BCEL
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,United States,,NASDAQ,BCLI
BCML,BayCom Corp Common Stock,United States,2018,NASDAQ,BCML
BCOR,Blucora Inc. Common Stock,United States,,NASDAQ,BCOR
BCOV,Brightcove Inc. Common Stock,United States,2012,NASDAQ,BCOV
BCOW,1895 Bancorp of Wisconsin Inc. (MD) Common Stock,United States,2019,NASDAQ,BCOW
BCPC,Balchem Corporation Common Stock,United States,,NASDAQ,BCPC
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,United States,1994,NASDAQ,BCRX
BCTG,BCTG Acquisition Corp. Common Stock,United States,2020,NASDAQ,BCTG
BCTX,BriaCell Therapeutics Corp. Common Shares,Canada,,NASDAQ,BCTX
BCTXW,BriaCell Therapeutics Corp. Warrant,Canada,,NASDAQ,BCTXW
BCYC,Bicycle Therapeutics plc American Depositary Shares,United Kingdom,2019,NASDAQ,BCYC
BCYP,Big Cypress Acquisition Corp. Common stock,United States,2021,NASDAQ,BCYP
BCYPU,Big Cypress Acquisition Corp. Unit,United States,2021,NASDAQ,BCYPU
BCYPW,Big Cypress Acquisition Corp. Warrant,United States,2021,NASDAQ,BCYPW
BDSI,BioDelivery Sciences International Inc. Common Stock,United States,,NASDAQ,BDSI
BDSX,Biodesix Inc. Common Stock,United States,2020,NASDAQ,BDSX
BDTX,Black Diamond Therapeutics Inc. Common Stock,United States,2020,NASDAQ,BDTX
BEAM,Beam Therapeutics Inc. Common Stock,United States,2020,NASDAQ,BEAM
BECN,Beacon Roofing Supply Inc. Common Stock,United States,2004,NASDAQ,BECN
BEEM,Beam Global Common Stock,United States,,NASDAQ,BEEM
BEEMW,Beam Global Warrant,United States,,NASDAQ,BEEMW
BELFA,Bel Fuse Inc. Class A Common Stock,United States,,NASDAQ,BELFA
BELFB,Bel Fuse Inc. Class B Common Stock,United States,,NASDAQ,BELFB
BENE,Benessere Capital Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,BENE
BENER,Benessere Capital Acquisition Corp. Right,United States,2021,NASDAQ,BENER
BENEU,Benessere Capital Acquisition Corp. Unit,United States,2021,NASDAQ,BENEU
BENEW,Benessere Capital Acquisition Corp. Warrant,United States,2021,NASDAQ,BENEW
BFC,Bank First Corporation Common Stock,United States,,NASDAQ,BFC
BFI,BurgerFi International Inc. Common Stock ,Mexico,2018,NASDAQ,BFI
BFIIW,BurgerFi International Inc. Warrant ,Mexico,2018,NASDAQ,BFIIW
BFIN,BankFinancial Corporation Common Stock,United States,,NASDAQ,BFIN
BFRA,Biofrontera AG American Depositary Shares,Germany,2018,NASDAQ,BFRA
BFST,Business First Bancshares Inc. Common Stock,United States,,NASDAQ,BFST
BGCP,BGC Partners Inc Class A Common Stock,United States,,NASDAQ,BGCP
BGFV,Big 5 Sporting Goods Corporation Common Stock,United States,2002,NASDAQ,BGFV
BGNE,BeiGene Ltd. American Depositary Shares,Cayman Islands,2016,NASDAQ,BGNE
BHAT,Blue Hat Interactive Entertainment Technology Ordinary Shares,China,2019,NASDAQ,BHAT
BHF,Brighthouse Financial Inc. Common Stock,United States,,NASDAQ,BHF
BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,United States,,NASDAQ,BHFAL
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,United States,,NASDAQ,BHFAN
BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,United States,,NASDAQ,BHFAO
BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,United States,,NASDAQ,BHFAP
BHSE,Bull Horn Holdings Corp. Ordinary Shares,United States,2020,NASDAQ,BHSE
BHSEW,Bull Horn Holdings Corp. Warrants,United States,2020,NASDAQ,BHSEW
BHTG,BioHiTech Global Inc. Common Stock,United States,,NASDAQ,BHTG
BIDU,Baidu Inc. ADS,China,2005,NASDAQ,BIDU
BIGC,BigCommerce Holdings Inc. Series 1 Common Stock,United States,2020,NASDAQ,BIGC
BIIB,Biogen Inc. Common Stock,United States,,NASDAQ,BIIB
BILI,Bilibili Inc. American Depositary Shares,China,2018,NASDAQ,BILI
BIMI,BIMI International Medical Inc. Common Stock,China,,NASDAQ,BIMI
BIOC,Biocept Inc. Common Stock,United States,2014,NASDAQ,BIOC
BIOL,Biolase Inc. Common Stock,United States,,NASDAQ,BIOL
BIOT,Biotech Acquisition Company Class A Ordinary Shares,United States,2021,NASDAQ,BIOT
BIOTU,Biotech Acquisition Company Unit,United States,2021,NASDAQ,BIOTU
BIOTW,Biotech Acquisition Company Warrant,United States,2021,NASDAQ,BIOTW
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares,Argentina,,NASDAQ,BIOX
BITF,Bitfarms Ltd. Common Stock,Canada,,NASDAQ,BITF
BIVI,BioVie Inc. Class A Common Stock,United States,,NASDAQ,BIVI
BJRI,BJ's Restaurants Inc. Common Stock,United States,,NASDAQ,BJRI
BKCC,BlackRock Capital Investment Corporation Common Stock,United States,2007,NASDAQ,BKCC
BKEP,Blueknight Energy Partners L.P. Common Units,United States,2011,NASDAQ,BKEP
BKEPP,Blueknight Energy Partners L.P. Series A Preferred Units,United States,,NASDAQ,BKEPP
BKNG,Booking Holdings Inc. Common Stock,United States,,NASDAQ,BKNG
BKSC,Bank of South Carolina Corp. Common Stock,United States,,NASDAQ,BKSC
BKYI,BIO-key International Inc. Common Stock,United States,,NASDAQ,BKYI
BL,BlackLine Inc. Common Stock,United States,2016,NASDAQ,BL
BLBD,Blue Bird Corporation Common Stock,United States,2014,NASDAQ,BLBD
BLCM,Bellicum Pharmaceuticals Inc. Common Stock,United States,2014,NASDAQ,BLCM
BLCT,BlueCity Holdings Limited American Depositary Shares,China,2020,NASDAQ,BLCT
BLDE,Blade Air Mobility Inc. Class A Common Stock,United States,2019,NASDAQ,BLDE
BLDEW,Blade Air Mobility Inc. Warrants,United States,2019,NASDAQ,BLDEW
BLDP,Ballard Power Systems Inc. Common Shares,Canada,,NASDAQ,BLDP
BLFS,BioLife Solutions Inc. Common Stock,United States,,NASDAQ,BLFS
BLFY,Blue Foundry Bancorp Common Stock,United States,2021,NASDAQ,BLFY
BLI,Berkeley Lights Inc. Common Stock,United States,2020,NASDAQ,BLI
BLIN,Bridgeline Digital Inc. Common Stock,United States,,NASDAQ,BLIN
BLKB,Blackbaud Inc. Common Stock,United States,2004,NASDAQ,BLKB
BLMN,Bloomin' Brands Inc. Common Stock,United States,2012,NASDAQ,BLMN
BLNK,Blink Charging Co. Common Stock,United States,,NASDAQ,BLNK
BLNKW,Blink Charging Co. Warrant,United States,,NASDAQ,BLNKW
BLPH,Bellerophon Therapeutics Inc. Common Stock,United States,2015,NASDAQ,BLPH
BLRX,BioLineRx Ltd. American Depositary Shares,Israel,,NASDAQ,BLRX
BLSA,BCLS Acquisition Corp. Class A Ordinary Shares,United States,2020,NASDAQ,BLSA
BLTS,Bright Lights Acquisition Corp. Class A Common Stock,,2021,NASDAQ,BLTS
BLTSU,Bright Lights Acquisition Corp. Unit,,2021,NASDAQ,BLTSU
BLTSW,Bright Lights Acquisition Corp. Warrant,,2021,NASDAQ,BLTSW
BLU,BELLUS Health Inc. Common Shares,Canada,2019,NASDAQ,BLU
BLUE,bluebird bio Inc. Common Stock,United States,2013,NASDAQ,BLUE
BLUW,Blue Water Acquisition Corp. Class A Common Stock,United States,2021,NASDAQ,BLUW
BLUWU,Blue Water Acquisition Corp. Unit,United States,2020,NASDAQ,BLUWU
BLUWW,Blue Water Acquisition Corp. Warrant,United States,2021,NASDAQ,BLUWW
BMBL,Bumble Inc. Class A Common Stock,United States,2021,NASDAQ,BMBL
BMEA,Biomea Fusion Inc. Common Stock,United States,2021,NASDAQ,BMEA
BMRA,Biomerica Inc. Common Stock,United States,,NASDAQ,BMRA
BMRC,Bank of Marin Bancorp Common Stock,United States,,NASDAQ,BMRC
BMRN,BioMarin Pharmaceutical Inc. Common Stock,United States,1999,NASDAQ,BMRN
BMTC,Bryn Mawr Bank Corporation Common Stock,United States,,NASDAQ,BMTC
BNFT,Benefitfocus Inc. Common Stock,United States,2013,NASDAQ,BNFT
BNGO,Bionano Genomics Inc. Common Stock,United States,2018,NASDAQ,BNGO
BNGOW,Bionano Genomics Inc. Warrant,United States,2018,NASDAQ,BNGOW
BNR,Burning Rock Biotech Limited American Depositary Shares,China,2020,NASDAQ,BNR
BNSO,Bonso Electronics International Inc. Common Stock,Hong Kong,,NASDAQ,BNSO
BNTC,Benitec Biopharma Inc. Common Stock,United States,2015,NASDAQ,BNTC
BNTX,BioNTech SE American Depositary Share,Germany,2019,NASDAQ,BNTX
BOCH,Bank of Commerce Holdings (CA) Common Stock,United States,,NASDAQ,BOCH
BOKF,BOK Financial Corporation Common Stock,United States,,NASDAQ,BOKF
BOKFL,BOK Financial Corporation 5.375% Subordinated Notes due 2056,United States,,NASDAQ,BOKFL
BOLT,Bolt Biotherapeutics Inc. Common Stock,United States,2021,NASDAQ,BOLT
BOMN,Boston Omaha Corporation Class A Common Stock,United States,,NASDAQ,BOMN
BON,Bon Natural Life Limited Ordinary Shares,China,2021,NASDAQ,BON
BOOM,DMC Global Inc. Common Stock,United States,,NASDAQ,BOOM
BOSC,B.O.S. Better Online Solutions Common Stock,Israel,,NASDAQ,BOSC
BOTJ,Bank of the James Financial Group Inc. Common Stock,United States,,NASDAQ,BOTJ
BOWX,BowX Acquisition Corp. Class A Common Stock,United States,2020,NASDAQ,BOWX
BOWXU,BowX Acquisition Corp. Unit,United States,2020,NASDAQ,BOWXU
BOWXW,BowX Acquisition Corp. Warrant,United States,2020,NASDAQ,BOWXW
BOXL,Boxlight Corporation Class A Common Stock,United States,2017,NASDAQ,BOXL
BPMC,Blueprint Medicines Corporation Common Stock,United States,2015,NASDAQ,BPMC
BPOP,Popular Inc. Common Stock,United States,,NASDAQ,BPOP
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,United States,,NASDAQ,BPOPM
BPOPN,Popular Inc. 6.70% Cumulative Monthly Income Trust Preferred Securities,United States,,NASDAQ,BPOPN
BPRN,The Bank of Princeton Common Stock,United States,,NASDAQ,BPRN
BPTH,Bio-Path Holdings Inc. Common Stock,United States,,NASDAQ,BPTH
BPTS,Biophytis SA American Depositary Share,France,2021,NASDAQ,BPTS
BPY,Brookfield Property Partners L.P. Limited Partnership Units,Bermuda,,NASDAQ,BPY
BPYPN,Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3,Bermuda,,NASDAQ,BPYPN
